"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","significance"
3.26508245758802e-13,0.516952062215226,0.27,0.255,9.83148978804328e-09,"BBX","Up in KO"
3.36098055756293e-13,0.626867815859917,0.229,0.21,1.01202485568777e-08,"HYDIN","Up in KO"
3.48106721462306e-13,0.779420528761054,0.118,0.096,1.04818414899515e-08,"MOSPD2","Up in KO"
3.57368387714101e-13,0.569029057157922,0.233,0.217,1.07607195224593e-08,"BCAS4","Up in KO"
3.58639645732822e-13,0.712697860110872,0.167,0.146,1.0798998372661e-08,"SLC25A37","Up in KO"
3.70591655602309e-13,0.670709926472723,0.104,0.082,1.11588853418411e-08,"EXOSC5","Up in KO"
4.03801764995806e-13,0.497167566892273,0.256,0.242,1.21588749457887e-08,"ANKRD10","NS"
4.0825192190397e-13,-0.277759636046184,0.642,0.687,1.22928736204504e-08,"LSM7","NS"
4.28784928381363e-13,0.693148052039596,0.141,0.118,1.29111429784912e-08,"CRTC3","Up in KO"
4.51181418749509e-13,0.578107475615133,0.189,0.168,1.35855236999665e-08,"POLR2B","Up in KO"
4.52178398646754e-13,-0.480399535216424,0.583,0.598,1.36155437616524e-08,"METRN","NS"
4.66275351817148e-13,0.485335208945733,0.28,0.267,1.40400171185661e-08,"LRRFIP2","NS"
4.75788443352126e-13,0.756854133994106,0.16,0.139,1.43264658177759e-08,"STX16","Up in KO"
4.75824639514768e-13,0.344610754300798,0.332,0.319,1.43275557204292e-08,"ARID4B","NS"
4.93849687879272e-13,0.551295332198026,0.197,0.176,1.48703079517328e-08,"SH3GL1","Up in KO"
5.24751856376471e-13,0.42132727046839,0.311,0.302,1.58008031473519e-08,"MPG","NS"
5.4546906362662e-13,0.861081091062511,0.104,0.083,1.64246189748611e-08,"MAP3K4","Up in KO"
5.72108505616741e-13,0.318494435108736,0.395,0.388,1.72267592126257e-08,"AC092069.1","NS"
5.90322741453638e-13,0.512520061494861,0.249,0.232,1.77752080679105e-08,"HECTD1","Up in KO"
6.32537740828811e-13,-0.256117834682297,0.381,0.442,1.90463439140963e-08,"EIF5","NS"
6.43004790730488e-13,-0.920919715030881,0.288,0.306,1.93615172536857e-08,"C1orf61","Down in KO"
6.57474685563329e-13,0.758342125920738,0.131,0.11,1.97972202569974e-08,"ZHX2","Up in KO"
7.0611621871809e-13,0.581234579395301,0.228,0.209,2.12618654618204e-08,"PRKRIP1","Up in KO"
8.21104352847804e-13,0.779343625143404,0.135,0.113,2.47242731686002e-08,"SULT1C4","Up in KO"
9.26202566518636e-13,0.281575857047083,0.396,0.39,2.78888854804426e-08,"RSF1","NS"
9.55975495679389e-13,0.617445322248559,0.185,0.164,2.87853781504021e-08,"NMD3","Up in KO"
1.01611066200648e-12,0.299952851917537,0.103,0.079,3.05961081436771e-08,"DACH2","NS"
1.04823806736474e-12,0.537294195342439,0.277,0.265,3.15634964464198e-08,"MPZL1","Up in KO"
1.07737323917961e-12,0.799896731157889,0.139,0.118,3.24407856049371e-08,"HBP1","Up in KO"
1.16796300425231e-12,0.564323716092837,0.231,0.214,3.51685340210412e-08,"C5orf24","Up in KO"
1.31677005277634e-12,0.626354553301513,0.148,0.125,3.96492630591483e-08,"MTHFD2","Up in KO"
1.59997759746368e-12,0.625343217148448,0.213,0.195,4.81769254372289e-08,"ADAM10","Up in KO"
1.70997760314525e-12,0.574094306909694,0.17,0.147,5.14891356083065e-08,"EEA1","Up in KO"
1.78512828022104e-12,0.434362851906183,0.271,0.255,5.37519976457357e-08,"RO60","NS"
1.88144296977864e-12,0.506089042718931,0.255,0.241,5.66521292630046e-08,"IFT81","Up in KO"
1.94251899821042e-12,0.384059213123436,0.395,0.399,5.84911895551138e-08,"ERG28","NS"
1.9914538017902e-12,0.709216080104565,0.119,0.097,5.99646654257047e-08,"OSBP","Up in KO"
2.2009164938293e-12,0.543101409667291,0.244,0.228,6.62717965456941e-08,"EHMT1","Up in KO"
2.47491339024116e-12,0.819940244051855,0.109,0.088,7.45221170935517e-08,"WHAMM","Up in KO"
2.59210590915279e-12,0.450422099377062,0.351,0.349,7.80509010304998e-08,"ATP2C1","NS"
2.69860560234474e-12,0.476573685296836,0.247,0.23,8.12577132922025e-08,"EIF4H","NS"
2.82722754995196e-12,0.612628666789536,0.175,0.153,8.51306487566034e-08,"STC1","Up in KO"
2.96203118090354e-12,0.618077005821952,0.199,0.181,8.91897208881863e-08,"TMEM248","Up in KO"
3.01802156360201e-12,0.468147169165515,0.243,0.225,9.087564730162e-08,"AOPEP","NS"
3.2506357381538e-12,0.578235396183248,0.144,0.122,9.78798927115492e-08,"INO80","Up in KO"
3.6620839123206e-12,0.652043685003118,0.224,0.208,1.10269008683886e-07,"TGOLN2","Up in KO"
3.6904615347524e-12,0.85272041876365,0.1,0.08,1.11123487272929e-07,"METTL14","Up in KO"
3.79953670317301e-12,0.391389795960355,0.277,0.262,1.14407849669242e-07,"GOSR1","NS"
3.96648232466225e-12,0.6619372340665,0.19,0.171,1.19434749277905e-07,"DHRS3","Up in KO"
4.24716075095011e-12,0.513559161917736,0.276,0.266,1.27886257371859e-07,"SND1","Up in KO"
4.34534725859848e-12,0.789492292034114,0.123,0.102,1.30842751303659e-07,"FADS3","Up in KO"
4.39672423626657e-12,0.333880966729067,0.193,0.168,1.32389763478223e-07,"SCT","NS"
4.43500467901429e-12,0.429264813259034,0.157,0.135,1.33542425889799e-07,"MESP1","NS"
4.45340956963339e-12,0.734006942857448,0.111,0.091,1.34096615551231e-07,"LPIN1","Up in KO"
4.79647754490808e-12,0.755803132150754,0.153,0.133,1.44426735354727e-07,"PTAR1","Up in KO"
4.92570202996918e-12,0.300980857941958,0.335,0.32,1.48317813824402e-07,"PPP2R2B","NS"
5.71080201841009e-12,-0.368175180220904,0.082,0.105,1.71957959576346e-07,"BASP1-AS1","NS"
5.75181157810478e-12,0.322139612566834,0.347,0.341,1.73192798428313e-07,"SF1","NS"
5.84222696221546e-12,0.614222418719919,0.211,0.192,1.7591529605927e-07,"TAPBP","Up in KO"
5.84663966438965e-12,0.61471834013044,0.103,0.082,1.76048166934437e-07,"MCC","Up in KO"
5.87015673321434e-12,0.672797196978953,0.171,0.152,1.76756289393817e-07,"MAGI2-AS3","Up in KO"
6.02367627600203e-12,0.58173412370979,0.135,0.114,1.81378916346697e-07,"BICRAL","Up in KO"
6.57703719759359e-12,0.74525003285302,0.134,0.114,1.98041167056741e-07,"AHCTF1","Up in KO"
6.59192453008295e-12,0.501238482421122,0.216,0.196,1.98489439525328e-07,"ZC3H13","Up in KO"
6.79612174188555e-12,0.578578003439155,0.2,0.181,2.04638021769916e-07,"FKBP10","Up in KO"
7.33196348399155e-12,0.686704108042193,0.196,0.178,2.20772752466469e-07,"EIF4G1","Up in KO"
7.56413648610695e-12,0.551943996287958,0.175,0.154,2.27763713733166e-07,"FGD4","Up in KO"
7.73289393239406e-12,0.531457311403486,0.247,0.234,2.32845169198318e-07,"SEC14L1","Up in KO"
8.39053563601985e-12,0.721224980420681,0.135,0.114,2.52647418536194e-07,"PRR14L","Up in KO"
8.56091492180902e-12,0.442562950177948,0.251,0.235,2.57777709210591e-07,"RABL6","NS"
8.82773097640213e-12,0.751697743727317,0.151,0.131,2.65811807430445e-07,"TMEM25","Up in KO"
8.8520633140411e-12,0.767137828460749,0.154,0.134,2.66544478449092e-07,"MAGT1","Up in KO"
9.31906121397793e-12,0.598059460119814,0.156,0.135,2.8060625221409e-07,"UBFD1","Up in KO"
9.43187010840011e-12,0.51835994842147,0.192,0.17,2.84003040834036e-07,"SPIRE1","Up in KO"
9.61455311265774e-12,0.672184589266707,0.13,0.11,2.89503808775237e-07,"HLCS","Up in KO"
1.03594117158043e-11,0.469427879408985,0.269,0.258,3.11932246174582e-07,"PREPL","NS"
1.1065852244499e-11,0.782328432933544,0.13,0.11,3.3320387693411e-07,"FRMD3","Up in KO"
1.14582896562691e-11,0.565174457915666,0.179,0.159,3.45020559839919e-07,"AGGF1","Up in KO"
1.21535158466074e-11,0.67527143271853,0.139,0.118,3.65954515657196e-07,"TBC1D22A","Up in KO"
1.29114663800453e-11,0.606090205851089,0.193,0.174,3.88777164169545e-07,"CPLANE1","Up in KO"
1.34395223742943e-11,0.508258041818639,0.209,0.189,4.04677458212376e-07,"DYRK1A","Up in KO"
1.34685566965696e-11,-0.261908356015017,0.269,0.313,4.05551710690406e-07,"ENO2","NS"
1.40678802868077e-11,0.494769181727978,0.209,0.19,4.23597943316066e-07,"ROCK2","NS"
1.40754112550531e-11,0.45282229030664,0.264,0.249,4.23824708300905e-07,"ANKIB1","NS"
1.42167073702996e-11,0.390177524579467,0.356,0.357,4.28079275627093e-07,"SDF4","NS"
1.49804107298692e-11,0.697843519342302,0.154,0.135,4.51075147487093e-07,"EFR3A","Up in KO"
1.50835700129944e-11,0.436355980681216,0.279,0.266,4.54181376661275e-07,"NIPBL","NS"
1.8669132468461e-11,0.883250125450189,0.104,0.085,5.62146247757828e-07,"IFT140","Up in KO"
1.87971540938296e-11,0.582693832491362,0.182,0.163,5.66001106919303e-07,"DIXDC1","Up in KO"
1.94991712832496e-11,-0.348461442813676,0.578,0.629,5.8713954650993e-07,"BZW1","NS"
2.33277816428584e-11,0.790181535021898,0.11,0.09,7.0242283304811e-07,"LINC01503","Up in KO"
2.34516346110886e-11,0.697274583209596,0.164,0.146,7.06152169774488e-07,"PPP1R16A","Up in KO"
2.96847946744257e-11,0.279453808350964,0.368,0.367,8.93838852441631e-07,"RBM17","NS"
2.97256866072981e-11,0.878025891547746,0.126,0.107,8.95070149432354e-07,"HEG1","Up in KO"
3.08241757098113e-11,0.62116812309399,0.163,0.143,9.28146754798128e-07,"MDM2","Up in KO"
3.2510971169206e-11,0.452496305515223,0.228,0.21,9.78937852875962e-07,"SCMH1","NS"
3.41935775276756e-11,0.262511657216433,0.338,0.326,1.02960281293584e-06,"SSBP3","NS"
3.62514859803827e-11,0.374208143777626,0.229,0.208,1.0915684943553e-06,"NSD2","NS"
3.62833044138428e-11,-0.431208803024373,0.283,0.323,1.09252657920522e-06,"BMPR2","NS"
3.659921637602e-11,0.62309119598629,0.217,0.201,1.10203900429834e-06,"THOC2","Up in KO"
3.66638113867478e-11,0.980634027406642,0.106,0.088,1.10398402466636e-06,"CYP7B1","Up in KO"
3.74147348591196e-11,0.743045876667412,0.109,0.089,1.12659508134295e-06,"VSIG10","Up in KO"
3.86521787669456e-11,0.567925622230966,0.192,0.174,1.1638557548515e-06,"SUN1","Up in KO"
5.51264193190308e-11,0.439253731707891,0.219,0.199,1.65991161211534e-06,"SUPT3H","NS"
7.04704252494256e-11,0.809948647981715,0.115,0.096,2.12193497468545e-06,"MRE11","Up in KO"
7.08047227869867e-11,-0.420170686218318,0.802,0.806,2.13200100783896e-06,"HMGB1","NS"
7.25543684371085e-11,0.784011405238385,0.148,0.129,2.18468458800977e-06,"CFAP70","Up in KO"
7.81720423890955e-11,-0.32504319189356,0.228,0.263,2.35383836837805e-06,"JUN","NS"
8.46618991685831e-11,0.51829254096996,0.177,0.157,2.5492544458652e-06,"WNK2","Up in KO"
9.19360580322601e-11,0.483032721787009,0.155,0.134,2.76828664340938e-06,"FILIP1L","NS"
9.4515023548505e-11,0.472289043966409,0.137,0.117,2.84594187406903e-06,"THUMPD2","NS"
9.6796882550219e-11,0.516450526085487,0.284,0.278,2.91465093046964e-06,"NUDT9","Up in KO"
9.86085957511165e-11,0.808521612221615,0.113,0.094,2.96920342666187e-06,"CEP85L","Up in KO"
1.09856501566639e-10,0.759823145272504,0.118,0.099,3.30788911867306e-06,"NUP214","Up in KO"
1.13449858577449e-10,0.503513218010456,0.208,0.19,3.41608869162558e-06,"ABL1","Up in KO"
1.13603620182732e-10,0.816707611432568,0.142,0.124,3.42071860732224e-06,"TBC1D1","Up in KO"
1.30778898309639e-10,-0.297745033147775,0.105,0.13,3.93788340700153e-06,"ZNF704","NS"
1.35784398002422e-10,0.447885746343525,0.204,0.185,4.08860400825092e-06,"PHF6","NS"
1.51079215856225e-10,0.562294181694673,0.188,0.169,4.54914626864679e-06,"SCAPER","Up in KO"
1.53085901953588e-10,0.291909875867965,0.42,0.425,4.60956959372447e-06,"TAX1BP1","NS"
1.71156639179608e-10,0.562559513194264,0.106,0.088,5.15369756233717e-06,"KIZ","Up in KO"
1.72148457433059e-10,0.560483250005568,0.187,0.17,5.18356220176683e-06,"CDC27","Up in KO"
1.78764896176177e-10,0.283155636839444,0.391,0.397,5.38278978876085e-06,"SNHG16","NS"
1.84751166395566e-10,0.579551633302762,0.206,0.189,5.56304237133689e-06,"DNAJC10","Up in KO"
1.87573441013444e-10,0.383207162627699,0.274,0.262,5.64802388235581e-06,"MICU1","NS"
1.88377417961103e-10,0.433614977793201,0.297,0.29,5.67223243222678e-06,"C9orf78","NS"
2.06847484817381e-10,0.639675301164086,0.134,0.115,6.22838461533615e-06,"MSH3","Up in KO"
2.16143518378857e-10,0.50378666129266,0.177,0.159,6.50829748190576e-06,"RBM22","Up in KO"
2.17508197076345e-10,0.338642259994158,0.347,0.345,6.54938932216582e-06,"SH3GLB1","NS"
2.3383469000847e-10,0.578021842283498,0.188,0.172,7.04099635084504e-06,"GRAMD1B","Up in KO"
2.52541677834548e-10,0.484333781408108,0.252,0.24,7.60428246127606e-06,"RALBP1","NS"
2.78388926777505e-10,0.498077502016335,0.247,0.233,8.38256897419745e-06,"RSRP1","NS"
2.93614848976097e-10,0.545367285176045,0.223,0.21,8.84103671751925e-06,"TRIQK","Up in KO"
3.12481659085927e-10,0.577277710721819,0.197,0.182,9.40913523673635e-06,"TEX9","Up in KO"
3.67424827172338e-10,0.624846787581061,0.171,0.153,1.10635289709863e-05,"RPGRIP1L","Up in KO"
3.88021648645178e-10,0.585557765368182,0.202,0.186,1.16837198623549e-05,"PPP1R10","Up in KO"
3.95039608514502e-10,0.336534516597303,0.254,0.238,1.18950376519802e-05,"PHGDH","NS"
4.18979765793781e-10,0.735795455195533,0.116,0.098,1.26158997278165e-05,"RCOR1","Up in KO"
4.27008398391629e-10,0.736666556356139,0.128,0.109,1.28576498839704e-05,"ZNF143","Up in KO"
4.3709798675252e-10,0.422369787070626,0.367,0.374,1.31614574791051e-05,"SMAP1","NS"
4.41190819991317e-10,0.524555966931083,0.192,0.176,1.32846967807586e-05,"SNX1","Up in KO"
4.54390922032554e-10,-0.257602969425983,0.218,0.254,1.36821650533222e-05,"S100A16","NS"
4.75871377356008e-10,0.71481551456891,0.134,0.116,1.43289630435668e-05,"ZFY","Up in KO"
5.23634897181452e-10,0.38629378727691,0.252,0.237,1.57671703890307e-05,"CDK13","NS"
5.51569129987465e-10,0.463753037403577,0.248,0.235,1.66082980730526e-05,"CCDC59","NS"
5.57500089131711e-10,0.504193512362852,0.168,0.149,1.67868851838449e-05,"SENP7","Up in KO"
5.98283122285738e-10,0.351695475105929,0.306,0.299,1.80149030951459e-05,"BRD4","NS"
6.06061903782574e-10,0.695320095781207,0.131,0.113,1.82491299847971e-05,"TRAPPC11","Up in KO"
6.31466147645522e-10,0.764609054262051,0.11,0.092,1.90140771717543e-05,"MFAP3","Up in KO"
7.0813174193858e-10,0.648104894349352,0.149,0.131,2.13225548815126e-05,"DAPK3","Up in KO"
7.2025405890703e-10,-0.282892392280562,0.122,0.148,2.16875699677496e-05,"WASF1","NS"
7.3032551220614e-10,-0.455819692522894,0.265,0.296,2.19908314980391e-05,"CASC15","NS"
7.47633314858931e-10,0.329774864630406,0.299,0.289,2.25119867437173e-05,"GSPT1","NS"
7.88876896827736e-10,0.873769302034078,0.116,0.099,2.375387224038e-05,"IDE","Up in KO"
8.01702011493243e-10,0.51496417030892,0.253,0.244,2.4140049268073e-05,"PLP2","Up in KO"
8.14737720078995e-10,0.407090949159858,0.233,0.218,2.45325674892986e-05,"VPS4A","NS"
8.19353322595453e-10,0.691433560794668,0.112,0.094,2.46715478966717e-05,"ORMDL3","Up in KO"
8.29360294545202e-10,0.520945301257764,0.123,0.104,2.49728678290506e-05,"INPP5F","Up in KO"
9.04977212538679e-10,0.346200393676961,0.3,0.296,2.72497688467522e-05,"PIH1D1","NS"
9.17836153595827e-10,0.873978915069431,0.106,0.089,2.7636964420924e-05,"PPAN","Up in KO"
9.35597835961066e-10,0.831679087163211,0.146,0.13,2.81717864386237e-05,"CYBRD1","Up in KO"
9.87453027981516e-10,0.388588983086088,0.268,0.258,2.97331981255514e-05,"MPST","NS"
1.06841158592865e-09,0.34113460163464,0.292,0.281,3.21709412638975e-05,"FAM172A","NS"
1.16061279709765e-09,0.39731810965765,0.247,0.234,3.49472119334074e-05,"CREBBP","NS"
1.18705040677721e-09,0.312778315962007,0.092,0.117,3.57432747984685e-05,"CALCOCO1","NS"
1.22248492271014e-09,0.50600339685754,0.189,0.173,3.68102435077252e-05,"MAK","Up in KO"
1.2558624305428e-09,0.712910962940564,0.154,0.137,3.78152736460744e-05,"TTC14","Up in KO"
1.31566811990281e-09,0.6847071715898,0.121,0.103,3.96160827583937e-05,"TERF2","Up in KO"
1.88028283528103e-09,0.84752416071709,0.131,0.115,5.6617196453147e-05,"B4GALT6","Up in KO"
2.02376374751753e-09,0.559022944348956,0.142,0.124,6.09375502015004e-05,"FBXO34","Up in KO"
2.12489732139305e-09,0.601867226676914,0.151,0.134,6.39827832444661e-05,"IMPA2","Up in KO"
2.72685108339349e-09,0.844670689235365,0.107,0.091,8.21082129720615e-05,"POFUT2","Up in KO"
2.95549596054432e-09,0.684010164385417,0.108,0.091,8.89929388679499e-05,"MGME1","Up in KO"
3.31681803044446e-09,0.339514665344694,0.342,0.34,9.98727077147133e-05,"ATXN2","NS"
3.47654933822512e-09,0.542006993734982,0.183,0.166,0.000104682377123296,"ING5","Up in KO"
3.5064346506988e-09,0.555992935358858,0.21,0.197,0.000105582253767192,"LTA4H","Up in KO"
3.57563497351912e-09,0.439680232602151,0.279,0.273,0.000107665944687634,"FUBP1","NS"
3.77946933666045e-09,0.534777637691862,0.265,0.26,0.000113803601196183,"ERP44","Up in KO"
4.23902061785878e-09,0.505678372613348,0.201,0.188,0.000127641149824346,"MSH2","Up in KO"
4.29234117004108e-09,0.61133092508596,0.19,0.176,0.000129246684971107,"PDE8A","Up in KO"
5.00825249666746e-09,0.348073971546774,0.279,0.269,0.000150803490927154,"USP47","NS"
5.46575671782016e-09,0.557126296412622,0.181,0.165,0.000164579400530283,"USP7","Up in KO"
5.71695995638796e-09,0.640338237194657,0.156,0.14,0.000172143381246798,"PACSIN2","Up in KO"
5.80029929359197e-09,0.386332901817835,0.232,0.218,0.000174652812029348,"BLOC1S6","NS"
5.95725691392222e-09,0.67156949662495,0.114,0.098,0.000179378962935112,"NEK6","Up in KO"
6.32659949356886e-09,0.69021355763345,0.131,0.115,0.000190500237350852,"APOOL","Up in KO"
6.48744728239285e-09,0.654094979748919,0.125,0.109,0.000195343525120131,"ECPAS","Up in KO"
6.75374998486147e-09,0.55942117101015,0.202,0.187,0.000203362165794164,"KCTD16","Up in KO"
7.10485598831455e-09,0.265663239182953,0.13,0.162,0.000213934318664139,"SLC35A3","NS"
7.87300558732327e-09,0.493483918764325,0.216,0.202,0.000237064071239891,"TET1","NS"
7.97752316226618e-09,0.58192926848217,0.188,0.174,0.000240211199938997,"STXBP3","Up in KO"
8.10770665959827e-09,0.551294549163387,0.244,0.236,0.000244131155227164,"RETREG1","Up in KO"
9.40101774788819e-09,0.633815091310334,0.191,0.179,0.000283074045406661,"DMXL1","Up in KO"
9.93140643879193e-09,0.472733072586036,0.269,0.262,0.000299044579278464,"SPIN1","NS"
9.9435939548647e-09,0.70987684384959,0.187,0.174,0.000299411557574931,"LINC01278","Up in KO"
1.21266269124144e-08,0.601074266043946,0.11,0.093,0.000365144862959711,"LINC00174","Up in KO"
1.23490970220977e-08,0.506551101116211,0.129,0.113,0.000371843660432384,"GNG7","Up in KO"
1.2448532311127e-08,0.698138439142228,0.107,0.09,0.000374837756420346,"POLR3A","Up in KO"
1.32312672124994e-08,0.356563537888989,0.109,0.136,0.000398406687035571,"PLXNB2","NS"
1.337714772276e-08,0.662118601151245,0.12,0.104,0.000402799295080027,"CEP57L1","Up in KO"
1.34123955185202e-08,0.646184459440367,0.139,0.123,0.000403860641458161,"CNOT10","Up in KO"
1.36382323598334e-08,-0.320139081343464,0.156,0.183,0.000410660814586945,"CENPW","NS"
1.74342454421719e-08,0.364737795924079,0.22,0.206,0.000524962564509237,"PITPNB","NS"
1.81403148338648e-08,0.530029919134821,0.258,0.249,0.000546223019962502,"NFKBIA","Up in KO"
2.21290165982589e-08,0.528703570527159,0.221,0.212,0.000666326818790174,"ADSS","Up in KO"
2.28634770227462e-08,0.52201285945444,0.138,0.121,0.000688442156631911,"PWWP2A","Up in KO"
2.32435454369962e-08,0.424417342442473,0.251,0.242,0.000699886396653391,"FOXJ3","NS"
2.38622290396e-08,0.729030443504695,0.123,0.108,0.000718515578611396,"PRPF3","Up in KO"
2.59156937708583e-08,0.308806421277132,0.297,0.288,0.000780347455134314,"KDM5B","NS"
2.67552249025679e-08,0.489550064362504,0.2,0.186,0.000805626577041221,"SMNDC1","NS"
3.10894455067841e-08,0.669426655227852,0.124,0.108,0.000936134293654775,"HEXD","Up in KO"
3.20298128198944e-08,0.586743537020155,0.109,0.093,0.000964449693819839,"WDR48","Up in KO"
3.36427311259427e-08,0.511412812114493,0.118,0.102,0.00101301627693326,"RRAGB","Up in KO"
3.57783796348897e-08,0.566240982137097,0.148,0.132,0.00107732278918616,"POLK","Up in KO"
3.71306276909687e-08,0.366984429352163,0.311,0.308,0.00111804033040276,"ZNF609","NS"
3.83465343113549e-08,0.616401694317796,0.188,0.176,0.00115465249464921,"SNX25","Up in KO"
3.92992179982056e-08,0.613565675381498,0.207,0.196,0.00118333875314397,"HS2ST1","Up in KO"
4.00082763165533e-08,0.448685068779677,0.205,0.192,0.00120468920816774,"MAPKAP1","NS"
4.18489806227129e-08,0.312645578850515,0.358,0.365,0.00126011465553051,"LARP7","NS"
4.29051528548804e-08,0.785000495773775,0.119,0.104,0.0012919170576133,"PM20D2","Up in KO"
4.33599999697118e-08,0.337731684168233,0.28,0.27,0.00130561295908799,"UBE3A","NS"
4.35206907694287e-08,0.569589063165935,0.12,0.104,0.00131045151975827,"DNM1","Up in KO"
4.36307663822484e-08,0.548392582509639,0.177,0.163,0.00131376600653588,"BTRC","Up in KO"
4.51076889366481e-08,0.635589126010933,0.133,0.117,0.00135823762157141,"ZNF407","Up in KO"
4.55751350741148e-08,0.573719132493471,0.177,0.164,0.00137231289221667,"SMAD5","Up in KO"
4.64069547178241e-08,0.71985736150935,0.122,0.107,0.0013973598135084,"FAM199X","Up in KO"
4.99409104275615e-08,0.798859964087403,0.105,0.09,0.00150377075388431,"USP6NL","Up in KO"
5.3157433952791e-08,0.414509825742535,0.125,0.108,0.00160062349375249,"NFE2L3","NS"
5.36560616174124e-08,0.578951586253292,0.127,0.111,0.0016156376713619,"CDK11B","Up in KO"
6.24200344678556e-08,0.541142426243747,0.186,0.174,0.0018795296578616,"PHC3","Up in KO"
6.65187299224948e-08,0.326535793899084,0.115,0.098,0.00200294547669624,"SLC24A3","NS"
6.94062633617446e-08,0.572245820863412,0.196,0.185,0.00208989199608549,"THADA","Up in KO"
7.07334419626505e-08,0.518811525146137,0.227,0.218,0.00212985467093737,"LRBA","Up in KO"
7.13703447944386e-08,0.528841950141743,0.138,0.123,0.00214903245210534,"TARSL2","Up in KO"
7.39907956735182e-08,0.534262309313323,0.141,0.126,0.00222793684852531,"TTBK2","Up in KO"
7.47246945571892e-08,0.473462650887264,0.252,0.245,0.00225003527781153,"NEU1","NS"
7.71700128364389e-08,0.430096886886922,0.184,0.17,0.00232366625651801,"ZFP91","NS"
7.95620921937157e-08,0.375104443037223,0.194,0.18,0.00239569415804497,"KLHL24","NS"
8.26998448848521e-08,0.527055598632033,0.151,0.136,0.00249017502932778,"ASCC3","Up in KO"
8.99612920859357e-08,0.450209937266394,0.28,0.278,0.00270882446599961,"SYAP1","NS"
9.13875371168411e-08,0.530991645445208,0.244,0.237,0.0027517701301252,"AGO3","Up in KO"
9.69282025426294e-08,0.657874537989892,0.117,0.102,0.00291860510676111,"ILRUN","Up in KO"
9.83854541235588e-08,0.551704341428304,0.197,0.185,0.00296248440911448,"DISP1","Up in KO"
9.8689383966037e-08,0.282337730303489,0.274,0.267,0.00297163604060134,"HTATSF1","NS"
1.00227739436225e-07,0.520657957172094,0.102,0.087,0.00301795746216418,"ATOH8","Up in KO"
1.10644398056681e-07,0.624150532637132,0.172,0.158,0.00333161346988471,"LINC01473","Up in KO"
1.13313699665792e-07,0.658436469291139,0.124,0.11,0.00341198881063666,"RAD17","Up in KO"
1.23035378697811e-07,0.752209372274067,0.118,0.104,0.00370471828796978,"FKBP14","Up in KO"
1.26229746596475e-07,0.424905215781837,0.249,0.241,0.00380090389976645,"IKBIP","NS"
1.33841654210554e-07,0.680779811037588,0.134,0.12,0.00403010604993399,"WDR11","Up in KO"
1.35045434049469e-07,0.542285678235945,0.161,0.147,0.00406635306466356,"SRRT","Up in KO"
1.39753073570982e-07,0.276626065928636,0.088,0.109,0.00420810479829585,"B4GALT7","NS"
1.4751246905623e-07,0.759222558241619,0.138,0.125,0.00444174795575215,"DNAJB12","Up in KO"
1.53681593196834e-07,0.688934159739899,0.111,0.096,0.00462750645274988,"ZFC3H1","Up in KO"
1.58627377225739e-07,0.692075890044469,0.147,0.133,0.00477642895564421,"SNX13","Up in KO"
1.75040066505459e-07,0.636386999872005,0.117,0.102,0.00527063144254588,"BTAF1","Up in KO"
1.83047625705747e-07,0.410921373305338,0.248,0.239,0.00551174705762576,"RABGAP1","NS"
2.16502932779577e-07,0.295209267470058,0.32,0.317,0.00651911980892586,"GPATCH8","NS"
2.19848719492367e-07,0.689001218862768,0.12,0.106,0.00661986479263465,"TOR1AIP1","Up in KO"
2.25283597985744e-07,0.51925061712445,0.159,0.145,0.00678351441894873,"OOEP","Up in KO"
2.368190359861e-07,0.520642163349333,0.228,0.219,0.00713085799257746,"DNAH7","Up in KO"
2.48656437472517e-07,0.297997302176096,0.311,0.309,0.00748729398873496,"KANSL1","NS"
2.49484633931385e-07,0.25389632579584,0.328,0.33,0.00751223181230793,"POLR2H","NS"
2.50960677483639e-07,0.525107618675751,0.153,0.138,0.00755667695970986,"HMGXB4","Up in KO"
2.53908721882978e-07,0.313129409935895,0.311,0.313,0.00764544552461834,"CCDC25","NS"
2.54671386000884e-07,0.414154272290193,0.242,0.234,0.00766841010387262,"PPP4R2","NS"
2.56371625580855e-07,0.413391486295567,0.175,0.162,0.00771960601786513,"CTR9","NS"
2.58466041427016e-07,0.784904702175081,0.134,0.121,0.00778267097340889,"GPR107","Up in KO"
2.71686052312006e-07,0.460002452618961,0.19,0.178,0.00818073872116682,"NUMB","NS"
2.89502258929863e-07,0.562504253211293,0.175,0.163,0.0087172025186371,"TRIM37","Up in KO"
3.24512508159244e-07,-0.250318129087673,0.857,0.857,0.00977139613318298,"H2AFZ","NS"
3.33228469713412e-07,0.540924172219233,0.216,0.207,0.0100338424515406,"ACAP2","Up in KO"
3.58610686306798e-07,-0.31983834050824,0.117,0.138,0.010798126375384,"CCNB1","NS"
3.62978695983843e-07,0.399490484003572,0.244,0.237,0.0109296515147695,"PCMTD1","NS"
3.74367761350151e-07,0.458047262484794,0.269,0.266,0.0112725876620144,"TLK1","NS"
3.76859652438815e-07,0.647830490170845,0.136,0.123,0.0113476209945852,"CISD3","Up in KO"
3.9969206086972e-07,0.345925406739885,0.222,0.209,0.0120351276448481,"SREBF2","NS"
4.01489829544379e-07,0.572779020860516,0.102,0.087,0.0120892602574108,"ATAD5","Up in KO"
